user_id,item_id
43,498 618 2248 10 375 3653 2091 620 3364 2293
44,3013 3272 1223 3409 2564 707 3153 1560 1543 2862
45,2501 1855 2633 543 1913 2688 2603 169 1583 1078
46,3031 2492 189 17 3166 902 1498 1179 165 2195
47,389 350 1630 2023 1691 2345 2274 79 1790 560
48,1633 1670 1337 1470 3231 1037 989 120 3119 3133
49,1316 3013 3153 2265 707 1543 3272 1223 69 305
50,646 220 339 2956 99 1711 583 2874 915 1525
51,3677 2068 120 3256 3119 3133 2132 3415 1984 3231
52,2118 2049 2593 351 2755 633 1824 1919 1582 1994
53,1223 1543 2564 2862 3272 22 707 409 741 1560
54,3565 2103 1527 3002 1674 700 2354 3271 213 2529
55,2653 1545 107 1337 1272 488 1517 528 802 312
56,3101 2023 389 2561 1630 1459 1348 3035 1691 560
57,1410 813 3166 256 1080 2248 3312 2424 3607 237
58,1936 402 1498 3335 3191 2541 292 3371 3223 3006
59,741 409 2345 1459 1543 1316 3614 2265 3101 124
60,513 392 3518 3668 1012 451 3436 2088 1340 3377
61,1825 2050 1007 2613 3358 1210 2480 1248 3318 2754
62,1855 3332 774 1401 3172 3082 2278 2732 2784 2928
63,2082 1067 680 2145 2584 2125 353 1920 3071 3266
64,1630 1246 232 2023 389 648 1459 3443 1790 1700
65,700 213 2354 1527 2033 1773 1092 1529 888 2082
66,605 3021 3660 1191 1705 3293 3602 1429 2003 2908
67,2165 2931 1804 3456 2248 2557 1997 1487 3659 1638
68,160 472 402 1375 2519 1839 1216 1167 3063 1593
69,2900 3280 1982 1168 913 3693 3248 1481 2990 3206
70,814 1068 2912 3599 1518 3381 3377 118 994 715
71,3075 138 2973 1444 2088 3353 3431 2282 85 880
72,2501 1855 3332 2067 2510 1913 640 2602 1401 543
73,2836 1322 3223 3196 1275 2252 433 151 3374 1936
74,2370 3677 1470 3168 482 3415 2674 2622 3119 3231
75,984 3476 3021 870 1792 1705 1012 3122 605 2960
76,2606 1316 3013 707 124 2265 3482 1543 2947 2515
77,2054 2281 3583 2224 2774 1371 1887 2509 2086 2591
78,2973 2148 880 228 3613 2580 2224 995 305 1444
79,2082 1773 1573 353 680 2354 1044 3266 1270 628
80,79 389 1884 1246 2345 1348 2561 2023 1700 3187
81,3411 485 3483 2143 657 2572 2460 1618 1757 2231
82,1868 488 174 3701 1801 107 528 728 1669 2858
83,2501 2630 1583 1211 1855 1913 2664 3049 1592 1011
84,899 52 1885 743 163 324 3087 2237 3360 213
85,3694 2646 1505 971 36 1960 3022 3529 1211 2210
86,1525 2221 1398 3113 2768 474 3213 2458 1073 90
87,1184 1720 1746 3438 1073 1678 621 2308 3067 1193
88,3516 2470 1614 613 2466 2830 3692 132 1205 3533
89,3272 3013 1316 3153 3409 22 707 3537 1223 3613
90,1371 2311 3701 2428 221 724 650 1781 512 3431
91,94 204 1012 2076 760 333 1731 3298 1725 3247
92,3418 2366 1568 971 3248 2606 771 2273 1916 82
93,232 1686 570 1086 1246 3172 174 2345 3406 3656
94,1840 2006 3116 1615 771 406 1858 462 867 2308
95,3031 1640 502 3238 119 3051 1018 2768 3327 165
96,3157 2774 1371 234 728 382 438 2643 650 2916
97,168 232 452 1723 2529 295 246 472 2338 3101
98,3415 1470 3168 1887 3119 2132 3231 2639 1668 1633
99,99 3705 915 1374 1525 1001 1471 1723 2956 583
100,2960 2306 453 3476 1832 605 1227 1814 2128 94
101,1678 166 1184 3669 3438 3327 1193 3339 2397 3067
102,1633 1470 3415 1887 3168 2132 2370 1668 2639 3677
103,3191 3511 397 1018 1825 1861 1044 2295 1920 16
104,2688 2510 1279 618 1583 796 3022 3082 573 2067
105,389 1884 79 3101 1348 1630 3406 2345 1246 232
106,2980 3238 2757 3046 398 293 331 2468 1956 3005
107,2265 707 3013 3153 124 305 1543 120 1590 2148
108,2248 3122 870 2091 3653 375 3364 10 620 498
109,400 3589 1446 1272 1517 2781 2276 1839 107 3341
110,3692 236 3131 1205 401 829 1859 132 1614 2673
111,1341 361 2960 3474 3402 561 508 37 3116 2306
112,2947 453 2960 1012 691 2706 3482 3537 2169 707
113,2862 796 3013 1543 93 3151 618 2557 3456 1638
114,3565 2454 49 1153 450 2208 3309 2231 1653 2853
115,1353 1800 2769 1132 3421 1995 1101 1977 2 1402
116,2237 755 1160 672 3530 2159 3660 3087 3435 563
117,1510 2342 3231 186 983 43 2885 3133 482 3534
118,2281 3583 1811 2774 318 3198 3409 3692 2402 2528
119,741 796 3409 1223 618 1638 2862 1146 93 779
120,989 2110 1668 1633 3431 3365 1456 120 3600 382
121,1044 493 3063 3006 3050 292 1216 1640 2739 584
122,1032 438 3111 429 3647 1245 2712 2643 2699 3479
123,400 3063 1111 2781 3006 1603 3544 1839 723 2414
124,2237 1248 1510 2194 3435 3327 3358 2980 2136 563
125,1375 640 1216 3335 402 2519 1858 3262 493 2664
126,3021 1792 1705 2908 1012 3597 2801 2960 106 1703
127,1011 2210 2256 2630 3694 3668 2327 1211 1354 6
128,2557 2033 2488 3374 1804 772 1528 320 239 3013
129,2602 3172 1800 2088 94 2282 2148 1012 2306 2128
130,652 3151 1590 2073 2265 907 92 1315 892 2474
131,1371 1315 234 2311 650 1781 3431 2916 438 221
132,253 3557 1240 2636 1808 1057 3696 3000 3298 204
133,563 1920 2613 1044 3358 3318 1067 1210 3435 1617
134,429 2933 1887 2370 1456 3205 183 3479 1428 1968
135,3483 2208 1827 1958 3111 2379 2643 3411 315 438
136,2237 1100 1462 3360 1814 1773 3087 324 700 583
137,1505 2931 3692 741 3423 1279 1205 132 3418 772
138,2306 1800 2006 2399 289 2122 2265 3353 3164 1453
139,3227 3000 3609 1069 3151 966 1240 367 1057 1309
140,794 887 438 1371 3157 1736 3701 2722 1475 1669
141,3000 3335 3670 1603 402 493 3063 1044 1839 1446
142,1279 3269 741 320 3151 796 1146 1011 2862 772
143,79 2561 389 1246 560 1348 3101 350 1691 1686
144,3298 3489 2587 1070 3696 663 204 1536 3227 1051
145,3411 321 1160 672 2159 1920 2237 3667 3530 3660
146,409 3153 1543 3253 2862 124 1560 487 1316 3600
147,3036 3046 293 784 3532 3327 1892 2059 2596 1127
148,2345 1630 1459 3692 3406 401 2564 2410 2023 3101
149,1124 176 1705 605 1012 2912 717 3066 3021 950
150,107 160 3000 333 3262 801 1337 3187 1300 1691
151,1960 109 3528 165 2366 944 793 1304 2328 208
152,2454 1153 32 450 3055 1527 776 2405 1914 2354
153,1315 1057 406 3151 2165 2646 2466 1590 3116 184
154,69 2265 2088 2512 2282 513 1453 3247 2947 2076
155,1916 2606 69 2006 94 3482 2273 2076 3350 3529
156,428 740 3280 1982 1168 3693 913 1481 3374 2990
157,1830 2006 1738 568 2862 1543 1916 3029 3367 3013
158,1316 428 3153 3272 214 1177 22 1912 2564 772
159,605 956 2706 1165 2947 1787 691 2727 1124 1353
160,372 3489 2319 2587 2934 663 784 3696 1536 1723
161,3382 3159 569 2470 601 1190 1559 2256 2097 807
162,93 779 573 375 3409 2248 523 3653 796 620
163,3013 3409 3153 2862 1543 2564 707 93 618 3272
164,1982 1168 3280 1481 428 3693 2990 3218 1177 553
165,2256 2409 1887 2132 3395 2639 1668 3168 465 1820
166,3013 1316 3153 1543 124 2862 2265 3272 3409 2564
167,983 1179 3381 2397 1160 1862 304 3511 2527 3191
168,984 3021 1705 3657 605 2090 1124 3465 2271 2908
169,2960 2306 561 3390 1382 1341 3353 3086 1227 361
170,1316 2327 401 922 3153 1102 3142 2673 3692 2664
171,3335 3204 2739 3006 3000 2387 1603 1446 1839 1044
172,2148 2088 2076 2399 1800 3075 3247 1688 880 2769
173,120 2005 3133 2574 1670 2370 1470 246 1668 3600
174,1827 2354 2572 2103 3157 2643 2916 1527 3002 3565
175,3600 573 2363 312 3406 1700 174 3365 3656 989
176,984 3021 3597 2960 1792 605 2908 1124 3465 176
177,1011 2570 6 513 3216 1340 451 3652 3141 892
178,2900 3280 2606 740 1982 475 1481 3384 254 913
179,10 375 750 2248 2091 523 93 3062 2116 2477
180,84 15 2887 812 0 2069 1773 2529 3052 776
181,93 1354 618 3013 573 2510 796 523 3424 2248
182,779 1354 375 10 573 2230 498 3409 2091 2116
183,3005 972 1365 1746 1175 3472 293 1850 3238 535
184,1725 1652 1536 1070 1289 2063 663 1854 3338 877
185,389 3406 2274 2561 2023 1884 1630 1246 79 1700
186,93 779 375 10 3653 498 620 573 3364 2091
187,2128 2006 94 568 2606 1045 1738 2947 279 69
188,740 428 3693 768 3218 3374 3401 2942 254 3384
189,2912 1140 3016 941 1119 845 3209 1351 2060 715
190,517 2069 2763 3331 1723 2636 1153 663 2718 3700
191,2470 3131 1811 236 1376 2054 1205 3105 3059 1912
192,796 741 3013 3269 36 93 2557 1505 3424 3151
193,2774 234 650 1371 2311 512 1315 3157 221 3701
194,2606 93 1186 772 253 1481 279 779 707 1912
195,1627 1149 3669 3546 168 2480 3435 2538 3306 817
196,94 1800 69 2947 333 2076 3350 1353 1227 2282
197,779 10 498 2248 573 3653 3409 620 2293 870
198,1100 1153 3020 1914 1773 700 2454 3271 1245 1461
199,1246 79 3101 389 2561 1700 2023 3406 560 3656
200,1040 2797 3113 1816 3215 3213 2662 1525 2221 2458
201,397 1109 2259 2050 533 680 1058 2145 2082 1111
202,1548 1960 2366 214 82 2967 1030 109 971 2630
203,3157 1422 438 1456 1032 2643 527 1827 2639 1680
204,382 3253 120 1633 1456 989 528 1404 88 819
205,2210 2510 1913 2688 640 3473 2501 1855 1831 3694
206,2194 1248 3358 2480 563 1007 1956 2613 105 398
207,1830 2273 1916 1738 2128 428 2620 2900 2606 1045
208,214 3418 1172 3262 2877 2967 82 2817 463 2366
209,1858 3000 1545 1868 1848 463 640 1337 1517 2664
210,232 389 2023 2561 560 3406 1251 1691 2274 1884
211,1960 1211 2570 6 971 2630 1376 2664 2256 3269
212,640 476 208 3441 3272 2169 2617 2564 785 793
213,1545 1337 2980 3311 3046 802 2338 3534 2653 3005
214,2652 2221 2252 3113 1525 2836 3038 90 2797 474
215,3000 1504 974 253 2335 966 3609 2763 29 2556
216,2570 513 2389 2534 451 892 2290 1340 3151 279
217,817 2454 2917 3639 1336 1100 84 1914 3271 168
218,2420 697 3002 888 2033 3405 2275 3182 163 884
219,1251 648 1790 2274 560 1459 2023 1691 1246 709
220,583 3234 339 1471 1374 99 3705 2999 182 212
221,1814 1149 3669 817 3306 2237 3327 182 1627 168
222,2295 515 502 3599 2127 751 581 190 960 3095
223,3293 1699 2593 984 2068 605 3371 1096 1493 3021
224,1545 107 802 3311 1272 174 1517 2338 1337 1573
225,3435 2480 3530 983 2237 755 1149 2136 2291 2181
226,1960 3436 3264 3518 423 392 1924 6 1340 1030
227,1527 2354 1773 680 213 700 3266 353 3071 96
228,2584 2145 1270 1067 1920 105 3318 2340 563 2613
229,892 1340 3216 2036 1296 937 6 392 777 513
230,253 3227 3298 2636 2165 3000 2335 3696 1057 1240
231,2570 1057 406 3665 892 1590 454 2073 1840 2006
232,1543 741 3409 1279 796 36 124 1505 3424 2265
233,618 2248 375 10 2165 573 3409 1146 620 1354
234,1341 361 2519 2306 2960 3353 863 3448 3474 598
235,402 1375 3670 1858 3000 1830 493 528 1044 2653
236,3648 1153 2412 433 366 2454 2946 2151 121 1159
237,1916 2606 3029 3565 428 2853 1481 1804 568 2474
238,829 2673 2470 494 772 3153 1011 2828 741 2327
239,3262 584 3311 1337 2653 2664 1078 208 1545 1086
240,2265 2148 707 1950 880 1316 2512 3153 2282 138
241,868 2707 248 1473 1863 2794 162 104 1824 1493
242,1309 3700 1504 3000 252 3340 974 517 2153 2946
243,3153 3013 1223 124 3529 3409 1560 305 2564 3272
244,3660 3411 2397 2237 743 566 1171 321 1287 755
245,652 2528 809 883 2265 3116 2474 406 3350 2122
246,2653 1545 3311 528 488 3656 312 107 1517 609
247,2370 120 3677 2933 1668 2256 989 3168 2622 2224
248,793 2714 165 109 1271 1304 1788 972 902 2469
249,107 1603 1830 1868 3589 1858 1839 400 3363 79
250,389 2274 3101 2023 560 2561 540 1790 1691 350
251,2185 2363 802 1884 702 1517 1545 312 1337 3311
252,798 3528 2366 2424 2877 3317 2469 2967 3694 1271
253,2148 2076 1453 3247 2399 1353 1688 2512 305 880
254,1375 3262 3335 402 3670 2519 2664 333 528 1830
255,253 1309 3000 1057 367 1069 974 3609 421 2070
256,279 1177 1392 1481 3693 2006 1982 2128 2389 1045
257,1811 2281 1614 3516 236 3692 2528 3198 1887 1315
258,152 2402 2365 236 318 2327 22 1543 1223 741
259,361 3402 1341 2960 3390 1912 188 790 1376 863
260,3438 1678 2024 3597 1627 3437 3306 1671 1149 2538
261,1049 74 1353 2006 3403 1688 1156 1132 462 2915
262,2103 2952 89 642 49 3355 3055 1938 3565 2454
263,3223 2836 1275 1957 1322 90 3325 2323 3202 2430
264,3355 3442 1639 3435 506 49 2181 3574 3055 340
265,79 232 389 1246 3406 2023 2561 1630 1348 3101
266,3311 802 312 3656 1884 1037 2205 107 79 702
267,3454 433 2943 1514 356 3648 2499 2202 1936 2252
268,1272 2653 107 1517 312 609 3311 528 488 174
269,1315 1296 3353 2224 2800 3402 1134 1807 1439 2509
270,2023 3406 1630 1246 79 560 2345 3101 2274 1459
271,1248 563 182 1956 1617 2485 3435 2237 331 2999
272,384 147 6 2709 772 777 1177 2534 1011 3151
273,3131 3692 401 1205 1859 829 2828 2673 2470 494
274,1583 618 3082 3125 1855 3473 3022 2931 523 1401
275,3013 3153 1543 2265 3409 124 3529 707 409 2564
276,741 523 3409 236 1354 375 1146 573 3125 2165
277,1858 2980 3335 1216 1638 402 1830 1848 3670 1593
278,1011 6 2570 513 451 3668 3216 3141 3269 1340
279,980 1332 351 32 2924 2551 2755 827 2103 1919
280,3358 1007 2194 2050 2480 2613 1018 2485 16 1861
281,527 528 429 989 2110 1669 3365 1887 3600 1422
282,2900 3530 254 3374 1982 913 2606 2480 2990 553
283,1816 1658 2430 931 2768 3213 3113 2221 220 2800
284,1960 3668 2366 2534 1140 1548 717 1030 3377 320
285,1012 1792 785 1421 3482 3562 3537 2960 2947 1699
286,1428 2261 1463 3113 931 1782 1658 12 1178 3215
287,1279 3269 741 132 36 2828 3131 2327 2673 796
288,2082 1527 3087 697 680 3266 3360 2354 1067 3071
289,784 2587 204 1725 1070 372 3696 1652 3489 1289
290,555 213 700 2033 2354 3360 1527 3294 2198 1092
291,1316 3013 2265 1543 2528 707 883 409 22 305
292,1884 2561 389 1367 762 79 107 2756 739 3404
293,3671 423 1353 289 3403 1688 658 451 1492 513
294,213 1529 2082 3405 1092 3530 766 3300 1773 2103
295,2510 3332 2633 2278 318 2616 152 2365 2931 2067
296,2574 3600 2185 1037 1337 427 1670 1884 3311 1545
297,2584 1270 1067 1058 3658 2082 680 2125 1920 2958
298,1124 984 1365 1012 793 605 176 1705 2175 1699
299,1246 3406 389 2023 1884 3101 2561 560 1348 1700
300,2561 3101 389 1630 3035 3406 1348 1902 79 2172
301,646 339 1001 1525 212 1374 2874 1471 220 915
302,472 620 160 1593 3013 10 3000 2664 1858 779
303,234 382 3157 2774 2424 887 1315 2916 221 1475
304,666 1353 2306 956 74 2641 3421 2853 568 3403
305,361 2960 3390 3474 3402 2306 508 863 188 3353
306,454 406 2006 3151 184 652 771 2474 2165 2389
307,2023 1630 1884 1246 560 2274 1348 1822 1691 1459
308,2862 3013 1279 1223 1505 36 3423 3529 1316 3153
309,239 400 3589 838 1111 2781 3063 2739 1936 1603
310,1858 472 2387 584 160 3529 3013 2664 528 2980
311,174 1573 2980 3238 1545 1272 1686 2625 3311 3187
312,398 3053 283 3172 2331 113 1445 119 2194 3060
313,1773 2354 2082 512 3583 1527 680 1058 2281 1053
314,3435 3002 2136 755 2237 3087 3565 1674 766 3405
315,1627 872 2538 2024 2140 1678 1149 3306 3438 3546
316,2068 482 3256 3133 246 2370 1470 120 1510 3677
317,168 2140 467 810 1501 983 872 246 3019 3513
318,279 2534 1916 124 2488 2265 320 3153 69 6
319,3046 793 293 3472 1304 2129 3327 3036 3005 1365
320,1687 802 778 107 1884 2338 2185 2363 1801 3406
321,3023 790 6 1924 3264 1960 3141 169 1011 2366
322,3238 2128 563 2136 2338 1956 793 3472 2480 3005
323,3390 508 3613 2844 1382 2591 2236 3468 3443 2910
324,1746 462 2308 3535 677 2457 867 406 3036 1615
325,3116 2457 1840 1315 2122 3535 2308 1765 1057 1720
326,398 2468 1491 3053 283 2331 3286 3215 799 515
327,2354 1527 1427 3020 2916 324 213 1773 1100 2999
328,1309 3648 2961 252 253 1690 2763 1398 517 663
329,1315 2528 2774 3583 2224 2402 1371 809 2509 2086
330,3382 1197 474 1166 3066 1736 3110 1690 807 3428
331,3565 2952 49 83 3574 1777 506 3355 89 3271
332,467 246 482 3256 168 186 979 3521 2068 43
333,389 2561 1884 2023 232 1630 1700 560 1686 1348
334,304 246 467 188 1510 983 2574 382 3051 176
335,1039 1211 1583 1525 3269 3234 3705 3049 1753 915
336,3280 913 2900 2606 428 1168 2990 1481 2128 768
337,1518 983 2027 2010 1160 734 2795 2492 3591 3511
338,402 3335 2653 528 1272 1858 3311 2519 2387 609
339,2265 1316 2148 305 120 707 3173 409 69 228
340,1270 1067 1058 3318 1920 2480 3435 182 2485 890
341,1627 872 1149 2538 3669 3546 2140 2480 3513 3597
342,2006 2265 2474 652 1916 1590 124 138 3529 1543
343,2561 107 1545 1246 389 3406 1337 810 1700 3311
344,331 2194 1617 3472 283 3046 1248 1956 1850 3005
345,793 1746 2129 3046 785 2175 293 1304 3441 972
346,802 1573 2363 427 2814 1545 312 174 1337 702
347,168 2140 3306 1149 2480 3669 3437 3335 3546 1627
348,984 1705 1124 717 1012 3021 960 1140 870 2090
349,3530 475 3405 3565 35 755 1674 3194 2900 3002
350,3411 2237 2159 743 321 3087 755 1171 1160 3530
351,2454 1153 3271 1100 1914 2069 3020 776 84 2151
352,3454 2499 533 1174 356 433 2202 397 2836 1514
353,527 1032 1736 1456 528 802 2920 1422 3111 573
354,3031 1271 902 2877 2469 2424 3333 189 2714 3528
355,1858 160 333 3670 640 463 1848 1375 3262 2541
356,3272 2169 2617 2947 3390 2960 487 7 793 476
357,1471 3220 2050 3234 1861 105 1007 1108 397 1270
358,513 451 3518 6 3652 1340 3264 3216 1960 2036
359,2534 1548 384 409 3276 2366 2557 1459 2512 971
360,1884 1037 1348 79 810 389 3187 2561 2574 3600
361,1711 220 1814 1376 3059 1240 1428 1102 1811 790
362,793 3046 3472 535 1365 293 1850 2273 1304 1809
363,2354 1153 1109 1773 3271 2499 1058 2082 1092 1245
364,2265 2076 1916 2148 1800 1688 2399 1858 305 2474
365,2265 1353 880 1800 2006 69 1950 3153 2947 94
366,3013 1316 707 3272 2564 1223 2265 124 3409 2224
367,741 796 1279 3456 3125 1146 93 618 2165 1487
368,2960 20 3474 3402 561 188 1304 1227 3116 863
369,2208 3483 1071 3339 485 2143 1603 41 1250 1618
370,692 2689 279 451 1571 3264 3652 6 751 3640
371,6 1403 2570 3216 513 3668 1340 3652 892 451
372,6 513 2570 1340 451 3518 2036 3668 387 3269
373,1773 1092 1109 512 1836 1519 884 888 2819 1885
374,2181 168 3546 300 1501 817 1149 3355 467 983
375,3656 1272 1167 1517 107 2519 3187 402 978 2037
376,220 3049 3234 169 1374 646 1525 1428 99 1816
377,3613 3013 1316 3153 22 2224 3272 1968 2564 1935
378,1341 361 3402 3474 863 561 37 1227 1382 508
379,1884 1337 3600 2574 3406 389 3656 79 3101 2363
380,3234 1471 212 397 1328 1861 1018 1108 2252 3038
381,984 2338 3021 3660 605 1491 1124 1703 2908 3597
382,2181 642 1149 3355 3530 1639 3442 755 1777 506
383,3298 1725 1854 877 663 372 1289 3338 3227 2763
384,12 1428 1379 2261 1658 1463 1040 1102 1057 2112
385,1153 2952 3055 450 340 1288 1674 89 3196 288
386,1560 2960 989 1633 1456 176 1165 188 3431 106
387,1543 3153 3013 1316 2265 124 2564 707 463 732
388,513 3150 423 387 3436 3652 3665 3264 451 2393
389,984 605 1699 3021 1792 1124 2617 1012 3293 106
390,1172 3528 237 109 798 3418 2857 1568 82 621
391,3053 3215 1640 543 1328 2468 1108 2980 283 502
392,723 838 1994 1517 2414 978 2610 739 609 525
393,428 740 3280 1982 2900 1168 3693 3248 1481 2990
394,1197 3066 1516 474 2840 1166 1736 807 3110 1190
395,3438 1720 2024 2308 1678 3116 1436 3535 1193 657
396,2261 3528 1463 1690 581 309 2112 1428 1816 1040
397,2501 543 3332 1913 2928 2630 1401 1855 3473 2633
398,1211 237 214 3418 82 1568 3248 109 2646 798
399,10 573 523 3653 779 93 375 1560 3125 620
400,3031 189 481 165 2932 301 3231 3673 2863 902
401,1994 2755 723 3624 2414 633 1290 2723 1582 2876
402,2265 652 2512 1590 513 1916 2951 451 305 1706
403,2980 1304 3046 793 2129 2175 785 293 2273 3238
404,428 2900 1982 3280 1168 3693 1481 3248 2990 1177
405,1341 2980 361 402 3335 863 508 561 3448 1807
406,2082 2354 213 700 353 3071 1058 2993 1092 2145
407,530 1227 1678 3438 2306 3067 1840 1720 1184 166
408,1422 1245 1377 3090 527 2639 1032 1014 855 1680
409,3609 2556 1324 2961 1401 3557 3659 917 3312 1410
410,2519 1375 402 79 2387 333 3187 1691 1246 389
411,3022 2603 1583 2630 3694 2745 36 1505 971 3529
412,3656 1037 107 1272 1348 1545 1517 1868 2653 609
413,3196 2836 1322 3374 151 1275 461 3223 433 1957
414,1568 2877 3418 1271 2424 237 1172 3528 902 3317
415,2281 1315 152 2528 2054 2365 2774 3298 1762 2636
416,1186 136 1279 2165 3022 618 3219 2817 796 3456
417,3657 3411 984 3021 3157 2801 195 93 2291 1703
418,93 2510 3409 2960 779 190 707 3537 870 2606
419,467 2376 1510 186 2402 482 2574 2342 120 2068
420,618 93 375 573 796 779 1279 3653 10 3409
421,700 697 1885 3360 213 3002 1067 2993 1092 888
422,1149 3669 1627 168 3546 2140 817 2117 2181 3306
423,760 951 372 2319 1536 1070 59 877 1723 2934
424,1197 1736 474 1516 1166 1216 1190 2097 807 3428
425,3353 120 2086 2088 2236 809 3595 2224 2370 3475
426,1919 1332 980 2158 2082 2003 2118 2755 2103 2545
427,6 2570 3216 1657 3668 320 3141 513 3142 3652
428,570 1686 2185 174 488 802 1545 3311 2814 978
429,2265 124 1316 3153 69 1950 305 1223 880 120
430,1916 3153 2006 2947 428 3013 880 2474 772 22
431,2271 3657 3411 3660 2003 2801 3602 3021 1905 2397
432,2265 2148 228 652 2973 1668 880 305 3173 120
433,3516 421 256 357 253 1084 1293 498 3151 1324
434,289 1800 1688 3421 74 666 658 3671 1995 176
435,700 3002 1674 213 1153 3360 1288 1773 1100 2887
436,1223 3529 1316 2862 2528 1315 3153 2402 124 3409
437,984 605 3021 1124 2801 3657 1699 3597 1703 2271
438,382 234 2774 1560 1371 1801 3157 1315 221 3701
439,3353 2224 2086 1382 2236 2148 2306 2122 3595 2910
440,1615 2273 1916 2128 2006 2862 138 3482 1830 2606
441,2224 809 2509 2086 1887 228 2236 2591 120 652
442,1470 3415 3119 2639 2370 3231 1984 1633 3677 2382
443,1669 3671 3231 1179 3057 2458 464 1398 1150 941
444,3418 236 829 618 2410 2828 1177 1614 494 1360
445,1527 2354 2082 3087 213 700 3002 697 3266 1773
446,528 472 2653 1868 463 3335 2387 1272 402 1858
447,1545 1573 1517 570 978 702 2227 762 1691 2865
448,49 2103 3055 3565 89 2952 3355 2181 340 3574
449,741 3423 1279 796 2931 618 2862 3013 1146 1223
450,2946 52 3648 464 831 3202 121 1174 1322 1275
451,3355 89 642 3483 340 3157 3442 2853 430 1777
452,707 22 2265 409 3537 2169 3613 880 2785 3173
453,3483 3157 2572 2465 2208 1757 2460 1639 89 3297
454,2185 427 1884 1517 2814 702 1272 1549 312 3363
455,2947 1246 1630 3406 94 2345 1691 1316 3272 1916
456,22 228 880 3153 883 3225 3173 2509 3013 2580
457,2858 2256 728 528 3479 2110 527 429 438 3431
458,382 1371 2774 1315 234 1475 3431 3157 2311 1456
459,618 796 375 573 1638 1354 3653 1279 2165 2510
460,796 36 741 618 2862 2931 1638 1223 3409 472
461,1456 2858 1669 3111 1371 3205 728 2920 1278 3701
462,1205 2700 2483 965 936 3392 581 1293 1808 537
463,3565 3483 873 2231 1153 2454 3648 1279 3157 3271
464,1371 1315 1560 3701 1456 512 221 234 1475 1801
465,984 1191 2338 1175 2716 1703 3021 3597 1287 605
466,188 2402 232 1456 2345 3402 3614 3656 120 3253
467,569 1516 601 2256 1699 3066 1354 1197 237 2470
468,3415 2409 3168 2639 1668 1633 3395 3231 1887 2933
469,234 382 1371 221 724 1315 1475 728 2428 1827
470,3335 402 1936 3371 2519 1603 2541 2140 2980 1375
471,1545 2185 1272 1517 2561 3311 1884 2814 79 702
472,1816 1040 1525 2221 3113 3213 1428 2768 2458 2261
473,1868 802 3311 107 2653 2185 1884 2205 1517 2561
474,2639 1470 1984 1633 2409 1887 989 1668 3119 1377
475,2574 1037 1670 36 1754 810 79 472 1700 1884
476,1337 3656 3311 1545 1884 802 1868 79 2653 2185
477,1382 508 1371 2224 2086 3353 3562 1807 561 37
478,3454 2499 1174 1957 2412 2734 1514 151 17 3064
479,382 1560 221 2774 1315 1371 2281 487 3677 234
